plan_id,crop_id,crop_name,modified_by,ABND_act,CMPL_act,PLAN_act,UNPL_act,DEFR_act,user_name,company_id
1025,301,BANANA (G9),19,16,42,0,3,0,Dharani,3000
1026,301,BANANA (G9),19,11,33,0,5,0,Dharani,3000
1030,303,BANANA (Red),19,14,26,14,3,0,Dharani,3000
1038,301,BANANA (G9),19,25,50,0,4,0,Dharani,3000
1064,301,BANANA (G9),19,16,59,0,4,0,Dharani,3000
1069,303,BANANA (Red),19,2,64,22,3,0,Dharani,3000
1076,301,BANANA (G9),19,26,49,0,3,0,Dharani,3000
1087,301,BANANA (G9),19,11,58,5,5,0,Dharani,3000
1089,303,BANANA (Red),19,8,38,9,2,0,Dharani,3000
1090,303,BANANA (Red),19,7,33,14,3,0,Dharani,3000
1094,305,BANANA (Njalipoovan),19,13,31,0,5,0,Dharani,3000
1112,301,BANANA (G9),19,14,47,0,1,0,Dharani,3000
1113,301,BANANA (G9),19,1,34,0,1,0,Dharani,3000
1115,301,BANANA (G9),19,15,61,0,3,0,Dharani,3000
1140,304,BANANA (Ney Poovan),19,71,7,0,6,0,Dharani,3000
1141,302,BANANA (Nendran),19,14,48,0,0,0,Dharani,3000
1163,303,BANANA (Red),19,12,27,15,3,0,Dharani,3000
1164,301,BANANA (G9),19,1,73,0,5,0,Dharani,3000
1166,301,BANANA (G9),19,11,64,0,4,0,Dharani,3000
1192,303,BANANA (Red),19,3,41,10,3,0,Dharani,3000
1193,301,BANANA (G9),19,1,74,0,4,0,Dharani,3000
1194,303,BANANA (Red),19,19,41,29,3,0,Dharani,3000
1195,301,BANANA (G9),19,7,39,0,4,0,Dharani,3000
2316,302,BANANA (Nendran),19,41,8,0,0,0,Dharani,3000
2318,303,BANANA (Red),19,51,6,0,0,0,Dharani,3000
2320,303,BANANA (Red),19,52,5,0,0,0,Dharani,3000
2332,301,BANANA (G9),19,23,26,0,0,0,Dharani,3000
2333,301,BANANA (G9),19,40,9,0,0,0,Dharani,3000
2334,301,BANANA (G9),19,40,9,0,0,0,Dharani,3000
2335,303,BANANA (Red),19,48,8,0,0,0,Dharani,3000
2343,303,BANANA (Red),19,53,3,0,0,0,Dharani,3000
2344,301,BANANA (G9),19,40,9,0,0,0,Dharani,3000
2360,301,BANANA (G9),19,56,22,0,0,0,Dharani,3000
2362,301,BANANA (G9),19,43,6,0,0,0,Dharani,3000
2375,301,BANANA (G9),19,20,70,0,0,0,Dharani,3000
2376,301,BANANA (G9),19,0,12,49,0,0,Dharani,3000
1007,163,TOMATO,20,73,1,0,18,0,Jakriya nerli,1000
1008,125,CABBAGE,20,63,1,0,18,0,Jakriya nerli,1000
1156,182,TURMERIC,20,83,10,0,23,0,Jakriya nerli,1000
1158,209,SUGARCANE - Early,20,3,54,0,16,0,Jakriya nerli,1000
1159,182,TURMERIC,20,133,13,0,21,0,Jakriya nerli,1000
1169,209,SUGARCANE - Early,20,2,55,0,16,0,Jakriya nerli,1000
1170,209,SUGARCANE - Early,20,4,54,0,15,0,Jakriya nerli,1000
1171,2,MAIZE,20,1,16,0,16,0,Jakriya nerli,1000
1172,209,SUGARCANE - Early,20,0,57,0,16,0,Jakriya nerli,1000
1173,209,SUGARCANE - Early,20,2,55,0,16,0,Jakriya nerli,1000
1174,209,SUGARCANE - Early,20,3,54,0,16,0,Jakriya nerli,1000
1175,163,TOMATO,20,121,2,0,16,0,Jakriya nerli,1000
1178,163,TOMATO,20,5,118,0,17,0,Jakriya nerli,1000
1181,125,CABBAGE,20,29,0,0,13,0,Jakriya nerli,1000
1182,125,CABBAGE,20,29,0,0,13,0,Jakriya nerli,1000
1183,140,CUCUMBER,20,85,0,0,13,0,Jakriya nerli,1000
1265,125,CABBAGE,20,23,6,0,13,0,Jakriya nerli,1000
1266,140,CUCUMBER,20,5,83,0,13,0,Jakriya nerli,1000
1267,182,TURMERIC,20,2,70,0,22,0,Jakriya nerli,1000
1361,125,CABBAGE,20,4,25,0,13,0,Jakriya nerli,1000
1362,118,BHENDI,20,0,58,0,14,0,Jakriya nerli,1000
1363,125,CABBAGE,20,2,27,0,13,0,Jakriya nerli,1000
1364,140,CUCUMBER,20,3,82,0,13,0,Jakriya nerli,1000
1365,121,BRINJAL,20,0,97,0,14,0,Jakriya nerli,1000
1366,140,CUCUMBER,20,1,84,0,13,0,Jakriya nerli,1000
1367,118,BHENDI,20,0,58,0,14,0,Jakriya nerli,1000
1368,140,CUCUMBER,20,3,54,0,13,0,Jakriya nerli,1000
1369,118,BHENDI,20,5,77,0,14,0,Jakriya nerli,1000
1379,227,FRENCH BEAN (Pole Type),20,0,75,0,12,0,Jakriya nerli,1000
1396,182,TURMERIC,20,4,144,0,19,0,Jakriya nerli,1000
1397,125,CABBAGE,20,1,31,0,14,0,Jakriya nerli,1000
1398,163,TOMATO,20,1,122,0,16,0,Jakriya nerli,1000
1399,121,BRINJAL,20,18,103,0,14,0,Jakriya nerli,1000
1400,128,CAULIFLOWER,20,3,32,0,14,0,Jakriya nerli,1000
1401,125,CABBAGE,20,2,30,0,14,0,Jakriya nerli,1000
1402,125,CABBAGE,20,2,47,0,13,0,Jakriya nerli,1000
1410,163,TOMATO,20,15,108,0,16,0,Jakriya nerli,1000
1411,182,TURMERIC,20,4,123,0,24,0,Jakriya nerli,1000
1412,125,CABBAGE,20,1,41,0,19,0,Jakriya nerli,1000
1413,163,TOMATO,20,1,122,0,16,0,Jakriya nerli,1000
1414,133,GREEN CHILLI,20,2,143,0,18,0,Jakriya nerli,1000
1415,125,CABBAGE,20,1,31,0,14,0,Jakriya nerli,1000
1416,125,CABBAGE,20,2,40,0,19,0,Jakriya nerli,1000
1417,125,CABBAGE,20,1,41,0,19,0,Jakriya nerli,1000
1469,354,GREEN CHILLI (BM1),20,7,144,0,10,0,Jakriya nerli,1000
1471,229,LABLAB (Pole Type),20,0,93,0,14,0,Jakriya nerli,1000
1472,209,SUGARCANE - Early,20,0,49,0,13,0,Jakriya nerli,1000
1547,358,TOMATO (BM1),20,21,106,0,9,0,Jakriya nerli,1000
1548,227,FRENCH BEAN (Pole Type),20,1,74,0,12,0,Jakriya nerli,1000
1549,355,CUCUMBER (BM1),20,0,92,0,5,0,Jakriya nerli,1000
1550,358,TOMATO (BM1),20,15,112,0,9,0,Jakriya nerli,1000
1551,351,CABBAGE (BM1),20,2,34,0,8,0,Jakriya nerli,1000
1580,351,CABBAGE (BM1),20,1,34,0,7,0,Jakriya nerli,1000
1600,351,CABBAGE (BM1),20,1,41,0,8,0,Jakriya nerli,1000
1739,117,BEETROOT,20,0,35,0,0,0,Jakriya nerli,1000
1741,57,SUGARCANE - Eksali,20,0,138,17,0,0,Jakriya nerli,1000
1992,229,LABLAB (Pole Type),20,1,165,0,3,0,Jakriya nerli,1000
2016,354,GREEN CHILLI (BM1),20,6,160,0,3,0,Jakriya nerli,1000
2017,358,TOMATO (BM1),20,19,124,0,3,0,Jakriya nerli,1000
2073,354,GREEN CHILLI (BM1),20,1,126,39,3,0,Jakriya nerli,1000
2325,354,GREEN CHILLI (BM1),20,149,17,0,3,0,Jakriya nerli,1000
2412,229,LABLAB (Pole Type),20,72,96,0,2,0,Jakriya nerli,1000
2424,354,GREEN CHILLI (BM1),20,2,131,34,3,0,Jakriya nerli,1000
2425,355,CUCUMBER (BM1),20,0,102,0,4,0,Jakriya nerli,1000
2440,354,GREEN CHILLI (BM1),20,18,133,15,3,0,Jakriya nerli,1000
2441,358,TOMATO (BM1),20,18,125,0,3,0,Jakriya nerli,1000
2444,354,GREEN CHILLI (BM1),20,83,83,0,3,0,Jakriya nerli,1000
2445,354,GREEN CHILLI (BM1),20,0,152,14,3,0,Jakriya nerli,1000
2446,354,GREEN CHILLI (BM1),20,139,27,0,3,0,Jakriya nerli,1000
2597,354,GREEN CHILLI (BM1),20,41,76,0,3,0,Jakriya nerli,1000
2598,354,GREEN CHILLI (BM1),20,2,164,0,3,0,Jakriya nerli,1000
2599,354,GREEN CHILLI (BM1),20,1,165,0,3,0,Jakriya nerli,1000
2601,351,CABBAGE (BM1),20,0,63,0,3,0,Jakriya nerli,1000
2602,355,CUCUMBER (BM1),20,1,105,0,3,0,Jakriya nerli,1000
2603,354,GREEN CHILLI (BM1),20,53,113,0,3,0,Jakriya nerli,1000
2762,352,CAULIFLOWER (BM1),20,0,44,0,3,0,Jakriya nerli,1000
2818,354,GREEN CHILLI (BM1),20,8,97,62,3,0,Jakriya nerli,1000
2856,357,BITTERGOURD (BM1),20,125,51,0,3,0,Jakriya nerli,1000
2858,354,GREEN CHILLI (BM1),20,10,94,62,3,0,Jakriya nerli,1000
3017,355,CUCUMBER (BM1),20,0,106,0,3,0,Jakriya nerli,1000
3018,354,GREEN CHILLI (BM1),20,122,44,0,3,0,Jakriya nerli,1000
3038,361,FRENCH BEAN (Pole Type) (BM1),20,32,55,0,3,0,Jakriya nerli,1000
3099,355,CUCUMBER (BM1),20,32,70,0,4,0,Jakriya nerli,1000
3100,356,RIDGE GOURD (BM1),20,2,84,39,4,0,Jakriya nerli,1000
3102,355,CUCUMBER (BM1),20,1,86,19,3,0,Jakriya nerli,1000
3247,57,SUGARCANE - Eksali,20,2,103,83,3,0,Jakriya nerli,1000
3248,57,SUGARCANE - Eksali,20,4,58,43,3,0,Jakriya nerli,1000
3249,57,SUGARCANE - Eksali,20,8,84,96,3,0,Jakriya nerli,1000
3250,57,SUGARCANE - Eksali,20,0,94,94,3,0,Jakriya nerli,1000
3530,355,CUCUMBER (BM1),20,1,44,61,3,0,Jakriya nerli,1000
3634,354,GREEN CHILLI (BM1),20,1,42,123,3,0,Jakriya nerli,1000
3635,57,SUGARCANE - Eksali,20,1,81,100,3,0,Jakriya nerli,1000
3683,364,TURMERIC (BM1),20,4,29,167,2,0,Jakriya nerli,1000
3727,353,BRINJAL (BM1),20,3,16,41,3,0,Jakriya nerli,1000
3728,354,GREEN CHILLI (BM1),20,0,22,69,3,0,Jakriya nerli,1000
3779,364,TURMERIC (BM1),20,4,32,164,2,0,Jakriya nerli,1000
3841,351,CABBAGE (BM1),20,3,9,31,3,0,Jakriya nerli,1000
3857,358,TOMATO (BM1),20,0,0,143,3,0,Jakriya nerli,1000
3941,353,BRINJAL (BM1),20,0,6,112,3,0,Jakriya nerli,1000
477,806,BITTERGOURD (RA),21,19,77,0,18,0,Ashish Bendre,2000
641,811,CABBAGE (RA),21,2,41,0,11,0,Ashish Bendre,2000
888,811,CABBAGE (RA),21,7,67,0,4,0,Ashish Bendre,2000
890,811,CABBAGE (RA),21,4,43,0,12,0,Ashish Bendre,2000
898,803,LADY FINGER (RA),21,34,84,0,4,0,Ashish Bendre,2000
899,820,BRINJAL (RA),21,18,66,0,22,0,Ashish Bendre,2000
919,807,BOTTLEGOURD (RA),21,12,93,0,5,0,Ashish Bendre,2000
1047,835,PUMPKIN - GREEN (RA),21,46,54,0,5,0,Ashish Bendre,2000
1110,808,CORN SWEET (RA),21,7,39,0,4,0,Ashish Bendre,2000
1111,811,CABBAGE (RA),21,5,69,0,4,0,Ashish Bendre,2000
1184,807,BOTTLEGOURD (RA),21,107,0,0,5,0,Ashish Bendre,2000
1191,808,CORN SWEET (RA),21,43,0,0,4,0,Ashish Bendre,2000
1197,811,CABBAGE (RA),21,11,52,0,4,0,Ashish Bendre,2000
1272,803,LADY FINGER (RA),21,96,3,0,4,0,Ashish Bendre,2000
1280,835,PUMPKIN - GREEN (RA),21,98,0,0,5,0,Ashish Bendre,2000
1286,812,CAULIFLOWER (RA),21,22,39,0,4,0,Ashish Bendre,2000
1321,812,CAULIFLOWER (RA),21,79,4,0,4,0,Ashish Bendre,2000
1353,825,CUCUMBER HYBRID (RA),21,30,49,0,5,0,Ashish Bendre,2000
1504,805,BEETROOT (RA),21,32,15,0,4,0,Ashish Bendre,2000
1999,805,BEETROOT (RA),21,4,69,0,4,0,Ashish Bendre,2000
2001,812,CAULIFLOWER (RA),21,12,75,0,4,0,Ashish Bendre,2000
2008,841,TOMATO ROUND DESI (RA),21,7,120,0,4,0,Ashish Bendre,2000
2013,811,CABBAGE (RA),21,6,51,0,4,0,Ashish Bendre,2000
2015,816,CARROT - ORANGE (RA),21,7,82,0,4,0,Ashish Bendre,2000
2074,811,CABBAGE (RA),21,4,60,0,4,0,Ashish Bendre,2000
2075,811,CABBAGE (RA),21,6,57,0,4,0,Ashish Bendre,2000
2146,805,BEETROOT (RA),21,5,54,0,4,0,Ashish Bendre,2000
2147,825,CUCUMBER HYBRID (RA),21,19,57,0,5,3,Ashish Bendre,2000
2302,818,ONION - RED (RA),21,16,65,0,4,0,Ashish Bendre,2000
2509,818,ONION - RED (RA),21,3,64,5,4,0,Ashish Bendre,2000
2539,805,BEETROOT (RA),21,5,66,0,4,0,Ashish Bendre,2000
2540,825,CUCUMBER HYBRID (RA),21,8,69,0,5,0,Ashish Bendre,2000
2558,811,CABBAGE (RA),21,2,62,0,4,0,Ashish Bendre,2000
2560,832,BROCCOLI (RA),21,4,60,0,4,0,Ashish Bendre,2000
2564,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),21,3,50,0,4,0,Ashish Bendre,2000
2565,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),21,5,47,0,4,0,Ashish Bendre,2000
2767,801,TOMATO HYBRID (RA),21,33,95,0,4,0,Ashish Bendre,2000
2768,801,TOMATO HYBRID (RA),21,41,87,0,4,0,Ashish Bendre,2000
2769,811,CABBAGE (RA),21,2,62,0,4,0,Ashish Bendre,2000
2770,801,TOMATO HYBRID (RA),21,36,90,0,4,0,Ashish Bendre,2000
2799,801,TOMATO HYBRID (RA),21,127,0,0,4,0,Ashish Bendre,2000
2816,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),21,2,45,0,0,0,Ashish Bendre,2000
2817,812,CAULIFLOWER (RA),21,7,59,0,4,0,Ashish Bendre,2000
2890,805,BEETROOT (RA),21,4,68,0,4,0,Ashish Bendre,2000
2937,831,WATERMELON (RA),21,15,47,0,0,0,Ashish Bendre,2000
2990,801,TOMATO HYBRID (RA),21,1,88,0,0,0,Ashish Bendre,2000
2991,803,LADY FINGER (RA),21,1,68,0,0,0,Ashish Bendre,2000
2997,812,CAULIFLOWER (RA),21,13,39,0,0,0,Ashish Bendre,2000
3002,801,TOMATO HYBRID (RA),21,12,77,0,0,0,Ashish Bendre,2000
3003,801,TOMATO HYBRID (RA),21,10,79,0,0,0,Ashish Bendre,2000
3004,801,TOMATO HYBRID (RA),21,23,84,0,0,0,Ashish Bendre,2000
3007,801,TOMATO HYBRID (RA),21,26,81,0,0,0,Ashish Bendre,2000
3009,825,CUCUMBER HYBRID (RA),21,4,70,0,0,0,Ashish Bendre,2000
3010,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),21,2,35,0,0,0,Ashish Bendre,2000
3030,825,CUCUMBER HYBRID (RA),21,48,30,0,0,0,Ashish Bendre,2000
3039,841,TOMATO ROUND DESI (RA),21,10,78,0,0,0,Ashish Bendre,2000
3040,803,LADY FINGER (RA),21,2,98,0,0,0,Ashish Bendre,2000
3073,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),21,5,45,0,0,0,Ashish Bendre,2000
3092,817,CHILLI - GREEN,21,67,72,0,0,0,Ashish Bendre,2000
3104,841,TOMATO ROUND DESI (RA),21,35,76,0,0,0,Ashish Bendre,2000
3158,812,CAULIFLOWER (RA),21,18,44,0,0,0,Ashish Bendre,2000
3163,811,CABBAGE (RA),21,0,39,0,0,0,Ashish Bendre,2000
3165,805,BEETROOT (RA),21,0,38,0,0,0,Ashish Bendre,2000
3174,810,SPINACH (RA),21,28,0,0,0,0,Ashish Bendre,2000
3176,812,CAULIFLOWER (RA),21,2,49,0,0,0,Ashish Bendre,2000
3177,820,BRINJAL (RA),21,1,83,1,0,0,Ashish Bendre,2000
3178,805,BEETROOT (RA),21,1,39,0,0,0,Ashish Bendre,2000
3179,805,BEETROOT (RA),21,55,0,0,0,0,Ashish Bendre,2000
3181,820,BRINJAL (RA),21,9,70,2,0,4,Ashish Bendre,2000
3191,801,TOMATO HYBRID (RA),21,63,43,0,0,1,Ashish Bendre,2000
3266,825,CUCUMBER HYBRID (RA),21,3,72,0,0,1,Ashish Bendre,2000
3369,820,BRINJAL (RA),21,0,78,26,0,0,Ashish Bendre,2000
3521,807,BOTTLEGOURD (RA),21,93,2,0,0,0,Ashish Bendre,2000
3523,812,CAULIFLOWER (RA),21,56,2,0,0,0,Ashish Bendre,2000
3656,817,CHILLI - GREEN,21,0,53,75,0,2,Ashish Bendre,2000
3657,813,BEANS - FRENCH (Pole Type) (RA),21,0,38,30,0,0,Ashish Bendre,2000
3684,806,BITTERGOURD (RA),21,0,34,59,0,0,Ashish Bendre,2000
3687,806,BITTERGOURD (RA),21,0,33,59,0,0,Ashish Bendre,2000
3688,811,CABBAGE (RA),21,0,34,21,0,0,Ashish Bendre,2000
3739,806,BITTERGOURD (RA),21,77,0,0,0,0,Ashish Bendre,2000
3740,806,BITTERGOURD (RA),21,0,29,61,0,0,Ashish Bendre,2000
3741,806,BITTERGOURD (RA),21,0,35,56,0,0,Ashish Bendre,2000
3742,811,CABBAGE (RA),21,0,25,28,0,0,Ashish Bendre,2000
3835,806,BITTERGOURD (RA),21,0,32,68,0,0,Ashish Bendre,2000
3953,806,BITTERGOURD (RA),21,0,32,68,0,0,Ashish Bendre,2000
3954,811,CABBAGE (RA),21,0,0,48,0,0,Ashish Bendre,2000
3955,801,TOMATO HYBRID (RA),21,0,20,79,0,0,Ashish Bendre,2000
3956,806,BITTERGOURD (RA),21,77,0,0,0,0,Ashish Bendre,2000
3957,851,RIDGE GOURD (RA),21,0,12,81,0,0,Ashish Bendre,2000
3958,851,RIDGE GOURD (RA),21,0,9,74,0,0,Ashish Bendre,2000
3959,806,BITTERGOURD (RA),21,0,9,92,0,0,Ashish Bendre,2000
889,808,CORN SWEET (RA),22,2,33,0,15,0,Rushikesh Sunil Kalawade,2000
897,813,BEANS - FRENCH (Pole Type) (RA),22,1,69,0,14,0,Rushikesh Sunil Kalawade,2000
926,808,CORN SWEET (RA),22,5,42,0,4,0,Rushikesh Sunil Kalawade,2000
1114,804,CLUSTER BEAN (RA),22,5,72,0,4,0,Rushikesh Sunil Kalawade,2000
1160,825,CUCUMBER HYBRID (RA),22,23,66,0,5,0,Rushikesh Sunil Kalawade,2000
1161,813,BEANS - FRENCH (Pole Type) (RA),22,57,7,0,4,0,Rushikesh Sunil Kalawade,2000
1185,804,CLUSTER BEAN (RA),22,70,0,0,4,0,Rushikesh Sunil Kalawade,2000
1190,811,CABBAGE (RA),22,55,0,0,4,0,Rushikesh Sunil Kalawade,2000
1200,813,BEANS - FRENCH (Pole Type) (RA),22,0,79,0,4,0,Rushikesh Sunil Kalawade,2000
1202,817,CHILLI - GREEN,22,102,35,0,4,0,Rushikesh Sunil Kalawade,2000
1268,808,CORN SWEET (RA),22,41,11,0,3,0,Rushikesh Sunil Kalawade,2000
1269,820,BRINJAL (RA),22,111,9,0,4,0,Rushikesh Sunil Kalawade,2000
1318,813,BEANS - FRENCH (Pole Type) (RA),22,2,77,0,4,0,Rushikesh Sunil Kalawade,2000
1323,805,BEETROOT (RA),22,2,61,0,4,0,Rushikesh Sunil Kalawade,2000
1324,813,BEANS - FRENCH (Pole Type) (RA),22,0,65,0,4,0,Rushikesh Sunil Kalawade,2000
1328,807,BOTTLEGOURD (RA),22,98,8,0,5,0,Rushikesh Sunil Kalawade,2000
1329,807,BOTTLEGOURD (RA),22,0,106,0,5,0,Rushikesh Sunil Kalawade,2000
1336,825,CUCUMBER HYBRID (RA),22,73,14,0,5,0,Rushikesh Sunil Kalawade,2000
1340,807,BOTTLEGOURD (RA),22,12,94,0,5,0,Rushikesh Sunil Kalawade,2000
1384,820,BRINJAL (RA),22,19,107,0,4,0,Rushikesh Sunil Kalawade,2000
1385,811,CABBAGE (RA),22,1,54,0,4,0,Rushikesh Sunil Kalawade,2000
1486,805,BEETROOT (RA),22,1,55,0,4,0,Rushikesh Sunil Kalawade,2000
1503,811,CABBAGE (RA),22,9,74,0,4,0,Rushikesh Sunil Kalawade,2000
1542,805,BEETROOT (RA),22,27,34,0,4,0,Rushikesh Sunil Kalawade,2000
1546,812,CAULIFLOWER (RA),22,18,56,0,4,0,Rushikesh Sunil Kalawade,2000
1581,811,CABBAGE (RA),22,1,74,0,4,0,Rushikesh Sunil Kalawade,2000
1583,813,BEANS - FRENCH (Pole Type) (RA),22,1,80,0,4,0,Rushikesh Sunil Kalawade,2000
1590,801,TOMATO HYBRID (RA),22,4,101,0,4,0,Rushikesh Sunil Kalawade,2000
1594,817,CHILLI - GREEN,22,33,107,0,4,0,Rushikesh Sunil Kalawade,2000
1596,813,BEANS - FRENCH (Pole Type) (RA),22,0,81,0,4,0,Rushikesh Sunil Kalawade,2000
1615,811,CABBAGE (RA),22,2,54,0,4,0,Rushikesh Sunil Kalawade,2000
1618,813,BEANS - FRENCH (Pole Type) (RA),22,4,61,0,4,0,Rushikesh Sunil Kalawade,2000
1647,811,CABBAGE (RA),22,3,55,0,4,0,Rushikesh Sunil Kalawade,2000
1659,812,CAULIFLOWER (RA),22,1,80,0,4,0,Rushikesh Sunil Kalawade,2000
1662,807,BOTTLEGOURD (RA),22,1,105,0,5,0,Rushikesh Sunil Kalawade,2000
1711,804,CLUSTER BEAN (RA),22,26,64,0,4,0,Rushikesh Sunil Kalawade,2000
1851,820,BRINJAL (RA),22,5,73,0,4,0,Rushikesh Sunil Kalawade,2000
1852,804,CLUSTER BEAN (RA),22,2,69,0,4,0,Rushikesh Sunil Kalawade,2000
1914,820,BRINJAL (RA),22,2,99,0,4,0,Rushikesh Sunil Kalawade,2000
1993,820,BRINJAL (RA),22,6,115,0,4,0,Rushikesh Sunil Kalawade,2000
2097,805,BEETROOT (RA),22,2,54,0,4,0,Rushikesh Sunil Kalawade,2000
2240,806,BITTERGOURD (RA),22,3,113,0,4,0,Rushikesh Sunil Kalawade,2000
2304,801,TOMATO HYBRID (RA),22,19,107,0,4,0,Rushikesh Sunil Kalawade,2000
2356,818,ONION - RED (RA),22,1,57,0,4,0,Rushikesh Sunil Kalawade,2000
2433,818,ONION - RED (RA),22,4,53,0,4,0,Rushikesh Sunil Kalawade,2000
2435,841,TOMATO ROUND DESI (RA),22,36,94,0,4,0,Rushikesh Sunil Kalawade,2000
2439,841,TOMATO ROUND DESI (RA),22,37,93,0,4,0,Rushikesh Sunil Kalawade,2000
2464,812,CAULIFLOWER (RA),22,30,65,0,4,0,Rushikesh Sunil Kalawade,2000
2466,811,CABBAGE (RA),22,2,41,0,4,0,Rushikesh Sunil Kalawade,2000
2497,812,CAULIFLOWER (RA),22,7,56,0,4,2,Rushikesh Sunil Kalawade,2000
2499,841,TOMATO ROUND DESI (RA),22,19,92,0,4,0,Rushikesh Sunil Kalawade,2000
2611,811,CABBAGE (RA),22,2,49,0,4,0,Rushikesh Sunil Kalawade,2000
2617,818,ONION - RED (RA),22,3,56,0,4,0,Rushikesh Sunil Kalawade,2000
2685,808,CORN SWEET (RA),22,6,37,0,4,0,Rushikesh Sunil Kalawade,2000
2692,818,ONION - RED (RA),22,17,59,0,4,5,Rushikesh Sunil Kalawade,2000
2697,801,TOMATO HYBRID (RA),22,33,93,0,4,0,Rushikesh Sunil Kalawade,2000
2698,811,CABBAGE (RA),22,4,59,0,4,0,Rushikesh Sunil Kalawade,2000
2706,818,ONION - RED (RA),22,19,63,0,4,0,Rushikesh Sunil Kalawade,2000
2831,811,CABBAGE (RA),22,1,63,0,4,0,Rushikesh Sunil Kalawade,2000
2832,812,CAULIFLOWER (RA),22,9,80,0,4,0,Rushikesh Sunil Kalawade,2000
2833,812,CAULIFLOWER (RA),22,12,58,0,4,4,Rushikesh Sunil Kalawade,2000
2873,852,COWPEA (POLE) (RA),22,1,51,1,0,15,Rushikesh Sunil Kalawade,2000
2959,852,COWPEA (POLE) (RA),22,0,70,0,0,0,Rushikesh Sunil Kalawade,2000
3112,801,TOMATO HYBRID (RA),22,10,82,0,0,0,Rushikesh Sunil Kalawade,2000
3270,801,TOMATO HYBRID (RA),22,69,40,0,0,0,Rushikesh Sunil Kalawade,2000
3271,817,CHILLI - GREEN,22,0,71,45,0,1,Rushikesh Sunil Kalawade,2000
3272,801,TOMATO HYBRID (RA),22,43,58,0,0,6,Rushikesh Sunil Kalawade,2000
3299,801,TOMATO HYBRID (RA),22,0,86,5,0,0,Rushikesh Sunil Kalawade,2000
3300,851,RIDGE GOURD (RA),22,6,81,0,0,0,Rushikesh Sunil Kalawade,2000
3301,801,TOMATO HYBRID (RA),22,5,86,0,0,0,Rushikesh Sunil Kalawade,2000
3371,801,TOMATO HYBRID (RA),22,30,61,0,0,0,Rushikesh Sunil Kalawade,2000
3372,811,CABBAGE (RA),22,3,35,0,0,4,Rushikesh Sunil Kalawade,2000
3495,801,TOMATO HYBRID (RA),22,0,54,50,0,3,Rushikesh Sunil Kalawade,2000
3496,811,CABBAGE (RA),22,3,35,0,0,5,Rushikesh Sunil Kalawade,2000
3595,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),22,21,17,0,0,8,Rushikesh Sunil Kalawade,2000
3626,811,CABBAGE (RA),22,0,34,10,0,0,Rushikesh Sunil Kalawade,2000
3665,801,TOMATO HYBRID (RA),22,0,38,67,0,0,Rushikesh Sunil Kalawade,2000
3775,825,CUCUMBER HYBRID (RA),22,0,33,30,0,0,Rushikesh Sunil Kalawade,2000
3805,812,CAULIFLOWER (RA),22,0,27,40,0,0,Rushikesh Sunil Kalawade,2000
3807,808,CORN SWEET (RA),22,0,14,18,0,0,Rushikesh Sunil Kalawade,2000
3808,825,CUCUMBER HYBRID (RA),22,0,29,40,0,0,Rushikesh Sunil Kalawade,2000
3927,812,CAULIFLOWER (RA),22,0,0,44,0,0,Rushikesh Sunil Kalawade,2000
3929,812,CAULIFLOWER (RA),22,0,0,45,0,0,Rushikesh Sunil Kalawade,2000
3930,812,CAULIFLOWER (RA),22,0,0,44,0,0,Rushikesh Sunil Kalawade,2000
3940,841,TOMATO ROUND DESI (RA),22,0,0,108,0,0,Rushikesh Sunil Kalawade,2000
3963,841,TOMATO ROUND DESI (RA),22,0,0,109,0,0,Rushikesh Sunil Kalawade,2000
1835,811,CABBAGE (RA),23,55,0,0,4,0,Deepakraja c,2000
1946,841,TOMATO ROUND DESI (RA),23,106,0,0,4,0,Deepakraja c,2000
1947,841,TOMATO ROUND DESI (RA),23,105,0,0,4,0,Deepakraja c,2000
1732,805,BEETROOT (RA),24,55,0,0,4,0,Surya R,2000
1740,841,TOMATO ROUND DESI (RA),24,104,0,0,4,0,Surya R,2000
1833,832,BROCCOLI (RA),24,12,46,0,4,0,Surya R,2000
1991,805,BEETROOT (RA),24,42,13,0,4,4,Surya R,2000
2071,805,BEETROOT (RA),24,27,43,0,4,0,Surya R,2000
2088,805,BEETROOT (RA),24,30,41,0,4,0,Surya R,2000
2142,816,CARROT - ORANGE (RA),24,39,47,0,4,0,Surya R,2000
2143,816,CARROT - ORANGE (RA),24,38,46,0,4,1,Surya R,2000
2144,818,ONION - RED (RA),24,13,67,0,4,0,Surya R,2000
2192,835,PUMPKIN - GREEN (RA),24,15,84,0,5,0,Surya R,2000
2206,811,CABBAGE (RA),24,7,56,0,4,0,Surya R,2000
2290,841,TOMATO ROUND DESI (RA),24,76,49,0,4,4,Surya R,2000
2387,820,BRINJAL (RA),24,20,59,0,4,0,Surya R,2000
3907,811,CABBAGE (RA),24,2,5,43,4,0,Surya R,2000
3952,812,CAULIFLOWER (RA),24,1,5,51,4,0,Surya R,2000
3961,841,TOMATO ROUND DESI (RA),24,0,6,100,4,0,Surya R,2000
3962,835,PUMPKIN - GREEN (RA),24,2,14,180,10,0,Surya R,2000
